CountryID,CustomerID,Gender,Country,City,District,Type,Color,Date,Direction,Price,Paid,Rest,SalesType,Profits,ProductID,Month,Year,Combination
IR,472,Male,Iraq,Baghdad,Al-Mahmoudiya,ACER,Silver,1/3/2019,WEST,749,700,49,Cash Less,187,pr6,1,2019,ACER Silver
IR,473,Female,Iraq,Maysan,Al-Maimouna,ASUS,Blue,6/1/2019,WEST,580,580,0,Cash,145,pr18,6,2019,ASUS Blue
IR,474,Female,Iraq,Al-Basrah,Al-Midaina,MICROSOFT,Red,10/1/2019,South,510,510,0,Cash,128,pr31,10,2019,MICROSOFT Red
IR,475,Female,Iraq,Diyala,Al-Muqdadiya,APPLE,Red,5/30/2019,EAST,552,552,0,Cash,138,pr11,5,2019,APPLE Red
IR,476,Male,Iraq,Al-Najaf,Al-Najaf,DELL,Black,11/11/2020,EAST,603,500,103,Cash Less,151,pr22,11,2020,DELL Black
IR,477,Male,Iraq,Thi Qar,Al-Nasiriya,HP,Black,2/24/2020,South,587,500,87,Cash Less,147,pr29,2,2020,HP Black
IR,478,Male,Iraq,Wassit,Al-Namaniya,SAMSUNG,Pink,12/8/2020,East,740,600,140,Cash Less,185,pr37,12,2020,SAMSUNG Pink
IR,479,Female,Iraq,Al-Basrah,Al-Qurna,LENOVO,Pink,9/28/2020,South,849,700,149,Cash Less,212,pr1,9,2020,LENOVO Pink
IR,480,Female,Iraq,Al-Anbar,Al-Ramadi,HP,Black,4/19/2019,West,890,700,190,Cash Less,223,pr29,4,2019,HP Black
IR,481,Female,Iraq,Thi Qar,Al-Rifai,DELL,Red,8/26/2020,North,784,700,84,Cash Less,196,pr21,8,2020,DELL Red
IR,482,Male,Iraq,Al-Muthanna,Al-Rumaitha,ACER,Silver,3/2/2020,North,689,600,89,Cash Less,172,pr6,3,2020,ACER Silver
IR,483,Male,Iraq,Al-Anbar,Al-Rutba,LENOVO,Silver,11/8/2020,EAST,814,700,114,Cash Less,204,pr5,11,2020,LENOVO Silver
IR,484,Female,Iraq,Al-Muthanna,Al-Salman,HP,Black,4/19/2020,EAST,693,600,93,Cash Less,173,pr29,4,2020,HP Black
IR,485,Female,Iraq,Thi Qar,Al-Shatra,DELL,Red,12/7/2019,EAST,572,572,0,Cash,143,pr21,12,2019,DELL Red
IR,486,Female,Iraq,Ninewa,Al-Shikhan,ACER,Silver,10/25/2020,EAST,516,516,0,Cash,129,pr6,10,2020,ACER Silver
IR,487,Female,Iraq,Salah Al-Din,Al-Shirqat,LENOVO,Silver,10/14/2019,North,724,600,124,Cash Less,181,pr5,10,2019,LENOVO Silver
IR,488,Male,Iraq,Wassit,Al-Suwaira,HP,Red,1/15/2020,North,656,656,0,Cash,164,pr30,1,2020,HP Red
IR,489,Male,Iraq,Baghdad,Al-Thawra,DELL,Blue,6/18/2020,EAST,863,700,163,Cash Less,216,pr23,6,2020,DELL Blue
IR,490,Male,Iraq,Al-Basrah,Al-Zubair,ACER,Blue,9/20/2020,North,664,664,0,Cash,166,pr8,9,2020,ACER Blue
IR,491,Male,Iraq,Maysan,Ali Al-Gharbi,ASUS,Black,8/2/2020,North,552,552,0,Cash,138,pr19,8,2020,ASUS Black
IR,492,Male,Iraq,Al-Anbar,Ana,MICROSOFT,Red,7/16/2019,EAST,593,500,93,Cash Less,148,pr31,7,2019,MICROSOFT Red
IR,493,Male,Iraq,Ninewa,Aqra,APPLE,Silver,6/29/2019,WEST,893,750,143,Cash Less,223,pr15,6,2019,APPLE Silver
IR,494,Male,Iraq,Wassit,Badra,DELL,Silver,12/22/2020,EAST,649,649,0,Cash,162,pr25,12,2020,DELL Silver
IR,495,Male,Iraq,Diyala,Baladruz,HP,Red,8/18/2019,South,608,500,108,Cash Less,152,pr30,8,2019,HP Red
IR,496,Female,Iraq,Salah Al-Din,Beygee,SAMSUNG,Pink,7/24/2019,South,846,700,146,Cash Less,212,pr37,7,2019,SAMSUNG Pink
IR,497,Male,Iraq,Al-Sulaymaniyah,Chamchamal,LENOVO,Black,7/11/2019,EAST,666,666,0,Cash,167,pr3,7,2019,LENOVO Black
IR,498,Male,Iraq,Kirkuk,Daquq,HP,Blue,5/25/2019,EAST,538,538,0,Cash,135,pr28,5,2019,HP Blue
IR,499,Male,Iraq,Al-Sulaymaniyah,Derbendikhan,DELL,Black,1/25/2020,North,776,700,76,Cash Less,194,pr22,1,2020,DELL Black
IR,500,Female,Iraq,Kirkuk,Dibis,ACER,Black,4/9/2020,EAST,707,600,107,Cash Less,177,pr7,4,2020,ACER Black
IR,501,Female,Iraq,Duhok,Duhok,ASUS,Silver,10/3/2019,WEST,877,700,177,Cash Less,219,pr16,10,2019,ASUS Silver
IR,502,Male,Iraq,Erbil,Erbil,MICROSOFT,Blue,2/18/2020,South,533,533,0,Cash,133,pr33,2,2020,MICROSOFT Blue
IR,503,Male,Iraq,Al-Sulaymaniyah,Halabcha,APPLE,Blue,5/10/2019,South,870,700,170,Cash Less,218,pr13,5,2019,APPLE Blue
IR,504,Female,Iraq,Ninewa,Al-Hatra,DELL,Black,7/14/2019,South,796,700,96,Cash Less,199,pr22,7,2019,DELL Black
IR,505,Female,Iraq,Al-Anbar,Heet,HP,Silver,10/11/2019,EAST,832,700,132,Cash Less,208,pr26,10,2019,HP Silver
IR,506,Female,Iraq,Al-Sulaymaniyah,Kalar,SAMSUNG,Pink,5/10/2019,EAST,879,700,179,Cash Less,220,pr37,5,2019,SAMSUNG Pink
IR,507,Male,Iraq,Kerbala,Kerbela,LENOVO,Silver,10/15/2020,South,565,565,0,Cash,141,pr5,10,2020,LENOVO Silver
IR,508,Female,Iraq,Diyala,Khanaqin,HP,Blue,12/11/2019,South,852,700,152,Cash Less,213,pr28,12,2019,HP Blue
IR,509,Male,Iraq,Diyala,Kifri,DELL,Blue,7/29/2019,North,749,700,49,Cash Less,187,pr23,7,2019,DELL Blue
IR,510,Female,Iraq,Kirkuk,Kirkuk,ACER,Blue,11/26/2020,EAST,556,556,0,Cash,139,pr8,11,2020,ACER Blue
IR,511,Female,Iraq,Erbil,Koysinjaq,ASUS,Silver,5/10/2020,North,740,600,140,Cash Less,185,pr16,5,2020,ASUS Silver
IR,512,Female,Iraq,Erbil,Makhmour,MICROSOFT,Black,9/8/2019,WEST,819,700,119,Cash Less,205,pr32,9,2019,MICROSOFT Black
IR,513,Female,Iraq,Al-Sulaymaniyah,Panjwin,APPLE,Silver,1/28/2020,EAST,760,700,60,Cash Less,190,pr15,1,2020,APPLE Silver
IR,514,Male,Iraq,Al-Sulaymaniyah,Pshdar,DELL,Silver,11/22/2019,EAST,711,600,111,Cash Less,178,pr25,11,2019,DELL Silver
IR,515,Male,Iraq,Maysan,Qalat Saleh,HP,Black,1/26/2020,North,889,700,189,Cash Less,222,pr29,1,2020,HP Black
IR,516,Female,Iraq,Al-Sulaymaniyah,Rania,SAMSUNG,Blue,12/5/2019,North,606,500,106,Cash Less,152,pr38,12,2019,SAMSUNG Blue
IR,517,Male,Iraq,Erbil,Rawanduz,APPLE,Silver,1/7/2019,WEST,504,504,0,Cash,126,pr15,1,2019,APPLE Silver
IR,518,Male,Iraq,Salah Al-Din,Samarra,DELL,Silver,4/23/2019,South,560,560,0,Cash,140,pr25,4,2019,DELL Silver
IR,519,Male,Iraq,Al-Sulaymaniyah,Sharbazher,HP,Black,5/25/2020,EAST,611,500,111,Cash Less,153,pr29,5,2020,HP Black
IR,520,Male,Iraq,Al-Basrah,Shat Al-Arab,SAMSUNG,Pink,2/26/2020,North,562,562,0,Cash,141,pr37,2,2020,SAMSUNG Pink
IR,521,Female,Iraq,Ninewa,Sinjar,LENOVO,Pink,5/23/2020,EAST,734,600,134,Cash Less,184,pr1,5,2020,LENOVO Pink
IR,522,Male,Iraq,Duhok,Sumail,HP,Black,6/27/2020,South,752,700,52,Cash Less,188,pr29,6,2020,HP Black
IR,523,Female,Iraq,Ninewa,Telafar,DELL,Blue,12/2/2019,WEST,520,520,0,Cash,130,pr23,12,2019,DELL Blue
IR,524,Male,Iraq,Ninewa,Tilkaef,ACER,Blue,8/26/2020,North,762,700,62,Cash Less,191,pr8,8,2020,ACER Blue
IR,525,Female,Iraq,Salah Al-Din,Tooz Khurmato,ASUS,Red,9/4/2020,EAST,861,700,161,Cash Less,215,pr20,9,2020,ASUS Red
IR,526,Male,Iraq,Duhok,Zakho,MICROSOFT,Blue,7/2/2020,North,816,700,116,Cash Less,204,pr33,7,2020,MICROSOFT Blue
IR,527,Female,Iraq,Al-Sulaymaniyah,Sharbazher,APPLE,Blue,12/12/2019,South,535,535,0,Cash,134,pr13,12,2019,APPLE Blue
IR,528,Female,Iraq,Erbil,Al-Zibar,DELL,Red,2/8/2019,South,846,700,146,Cash Less,212,pr21,2,2019,DELL Red
IR,529,Female,Iraq,Erbil,Rawanduz,LENOVO,Black,1/13/2020,WEST,582,500,82,Cash Less,146,pr3,1,2020,LENOVO Black
IR,530,Female,Iraq,Diyala,Khanaqin,HP,Black,11/16/2020,South,742,700,42,Cash Less,186,pr29,11,2020,HP Black
IR,531,Female,Iraq,Al-Sulaymaniyah,Rania,DELL,Black,10/26/2019,WEST,811,700,111,Cash Less,203,pr22,10,2019,DELL Black
IR,532,Female,Iraq,Ninewa,Al-Hamdaniya,ACER,Pink,8/14/2019,North,535,535,0,Cash,134,pr9,8,2019,ACER Pink
IR,533,Male,Iraq,Al-Sulaymaniyah,Pshdar,ASUS,Black,9/1/2020,WEST,542,542,0,Cash,136,pr19,9,2020,ASUS Black
IR,534,Female,Iraq,Duhok,Al-Amadiya,MICROSOFT,Pink,10/28/2020,South,743,700,43,Cash Less,186,pr34,10,2020,MICROSOFT Pink
IR,535,Female,Iraq,Al-Basrah,Shat Al-Arab,APPLE,Blue,7/3/2019,EAST,732,600,132,Cash Less,183,pr13,7,2019,APPLE Blue
IR,536,Female,Iraq,Diyala,Al-Khalis,DELL,Silver,12/10/2020,EAST,834,700,134,Cash Less,209,pr25,12,2020,DELL Silver
IR,537,Female,Iraq,Thi Qar,Al-Rifai,HP,Pink,1/28/2019,South,532,532,0,Cash,133,pr27,1,2019,HP Pink
IR,538,Male,Iraq,Diyala,Kifri,SAMSUNG,Blue,3/21/2019,North,862,700,162,Cash Less,216,pr38,3,2019,SAMSUNG Blue
IR,539,Male,Iraq,Al-Sulaymaniyah,Al-Sulaymaniyah,LENOVO,Pink,10/16/2019,South,651,651,0,Cash,163,pr1,10,2019,LENOVO Pink
IR,540,Female,Iraq,Erbil,Makhmour,HP,Silver,7/30/2019,EAST,764,700,64,Cash Less,191,pr26,7,2019,HP Silver
IR,541,Female,Iraq,Diyala,Khanaqin,DELL,Black,1/7/2020,North,848,700,148,Cash Less,212,pr22,1,2020,DELL Black
IR,542,Female,Iraq,Ninewa,Al-Shikhan,ACER,Red,3/9/2019,EAST,584,500,84,Cash Less,146,pr10,3,2019,ACER Red
IR,543,Male,Iraq,Diyala,Baladruz,LENOVO,Pink,1/12/2020,South,714,600,114,Cash Less,179,pr1,1,2020,LENOVO Pink
IR,544,Female,Iraq,Kirkuk,Kirkuk,HP,Silver,12/9/2019,WEST,529,529,0,Cash,132,pr26,12,2019,HP Silver
IR,545,Female,Iraq,Erbil,Erbil,DELL,Silver,11/15/2019,South,659,659,0,Cash,165,pr25,11,2019,DELL Silver
IR,546,Male,Iraq,Ninewa,Telafar,ACER,Pink,7/16/2019,South,666,666,0,Cash,167,pr9,7,2019,ACER Pink
IR,547,Female,Iraq,Al-Anbar,Ana,ASUS,Silver,7/18/2020,WEST,699,600,99,Cash Less,175,pr16,7,2020,ASUS Silver
IR,548,Male,Iraq,Al-Basrah,Al-Zubair,APPLE,Pink,3/5/2019,North,638,638,0,Cash,160,pr14,3,2019,APPLE Pink
IR,549,Female,Iraq,Thi Qar,Al-Nasiriya,DELL,Black,4/16/2019,WEST,707,600,107,Cash Less,177,pr22,4,2019,DELL Black
IR,550,Male,Iraq,Erbil,Shaqlawa,LENOVO,Pink,9/19/2019,South,737,600,137,Cash Less,184,pr1,9,2019,LENOVO Pink
IR,551,Female,Iraq,Al-Sulaymaniyah,Al-Sulaymaniyah,HP,Pink,8/10/2020,WEST,868,700,168,Cash Less,217,pr27,8,2020,HP Pink
IR,552,Male,Iraq,Kirkuk,Dibis,DELL,Blue,12/13/2019,South,816,700,116,Cash Less,204,pr23,12,2019,DELL Blue
IR,553,Male,Iraq,Duhok,Al-Amadiya,ACER,Red,10/7/2019,WEST,883,700,183,Cash Less,221,pr10,10,2019,ACER Red
IR,554,Female,Iraq,Al-Sulaymaniyah,Sharbazher,ASUS,Red,1/28/2020,WEST,693,600,93,Cash Less,173,pr20,1,2020,ASUS Red
IR,555,Male,Iraq,Wassit,Al-Kut,MICROSOFT,Black,7/2/2020,South,651,651,0,Cash,163,pr32,7,2020,MICROSOFT Black
IR,556,Male,Iraq,Al-Sulaymaniyah,Halabcha,APPLE,Red,5/29/2019,EAST,800,700,100,Cash Less,200,pr11,5,2019,APPLE Red
IR,557,Male,Iraq,Erbil,Koysinjaq,DELL,Pink,8/5/2020,EAST,766,700,66,Cash Less,192,pr24,8,2020,DELL Pink
IR,558,Male,Iraq,Kirkuk,Kirkuk,HP,Silver,9/13/2019,South,699,600,99,Cash Less,175,pr26,9,2019,HP Silver
IR,559,Male,Iraq,Duhok,Sumail,SAMSUNG,Black,1/4/2020,East,831,700,131,Cash Less,208,pr39,1,2020,SAMSUNG Black
IR,560,Male,Iraq,Al-Sulaymaniyah,Sharbazher,LENOVO,Blue,3/3/2019,South,697,600,97,Cash Less,174,pr2,3,2019,LENOVO Blue
IR,561,Male,Iraq,Al-Sulaymaniyah,Dokan,HP,Silver,1/2/2020,West,611,500,111,Cash Less,153,pr26,1,2020,HP Silver
IR,562,Male,Iraq,Salah Al-Din,Tooz Khurmato,DELL,Black,10/19/2020,North,842,700,142,Cash Less,211,pr22,10,2020,DELL Black
IR,563,Male,Iraq,Al-Qadissiya,Afaq,ACER,Blue,12/14/2019,North,750,700,50,Cash Less,188,pr8,12,2019,ACER Blue
IR,564,Male,Iraq,Al-Basrah,Al-Midaina,LENOVO,Pink,6/7/2020,EAST,882,700,182,Cash Less,221,pr1,6,2020,LENOVO Pink
IR,565,Male,Iraq,Erbil,Koysinjaq,HP,Blue,12/16/2020,EAST,826,700,126,Cash Less,207,pr28,12,2020,HP Blue
IR,566,Male,Iraq,Kirkuk,Kirkuk,DELL,Pink,4/12/2020,EAST,773,700,73,Cash Less,193,pr24,4,2020,DELL Pink
IR,567,Male,Iraq,Baghdad,Al-Kadhmiyah,ACER,Silver,8/9/2020,EAST,766,700,66,Cash Less,192,pr6,8,2020,ACER Silver
IR,568,Female,Iraq,Al-Sulaymaniyah,Kalar,LENOVO,Silver,8/21/2019,North,514,514,0,Cash,129,pr5,8,2019,LENOVO Silver
IR,569,Female,Iraq,Salah Al-Din,Tikrit,HP,Silver,5/8/2019,North,550,550,0,Cash,138,pr26,5,2019,HP Silver
IR,570,Female,Iraq,Al-Basrah,Al-Zubair,DELL,Black,5/18/2020,EAST,759,700,59,Cash Less,190,pr22,5,2020,DELL Black
IR,571,Male,Iraq,Ninewa,Tilkaef,ACER,Blue,8/15/2020,North,856,700,156,Cash Less,214,pr8,8,2020,ACER Blue
IR,572,Female,Iraq,Wassit,Al-Kut,ASUS,Red,8/16/2019,North,746,700,46,Cash Less,187,pr20,8,2019,ASUS Red
IR,573,Female,Iraq,Kirkuk,Kirkuk,MICROSOFT,Silver,10/13/2019,EAST,509,509,0,Cash,127,pr35,10,2019,MICROSOFT Silver
IR,574,Male,Iraq,Salah Al-Din,Balad,APPLE,Silver,11/20/2019,WEST,540,540,0,Cash,135,pr15,11,2019,APPLE Silver
IR,575,Male,Iraq,Duhok,Duhok,DELL,Red,4/8/2020,EAST,809,700,109,Cash Less,202,pr21,4,2020,DELL Red
IR,576,Female,Iraq,Ninewa,Telafar,HP,Blue,9/11/2019,South,738,600,138,Cash Less,185,pr28,9,2019,HP Blue
YE,577,Male,Yemen,Ibb,Al Qafr,SAMSUNG,Silver,8/2/2020,South,634,500,134,Cash Less,159,pr36,8,2020,SAMSUNG Silver
YE,578,Male,Yemen,Ibb,Yarim,LENOVO,Silver,4/19/2019,EAST,769,700,69,Cash Less,192,pr5,4,2019,LENOVO Silver
YE,579,Female,Yemen,Ibb,Ar Radmah,HP,Blue,8/3/2019,EAST,865,700,165,Cash Less,216,pr28,8,2019,HP Blue
YE,580,Female,Yemen,Ibb,An Nadirah,DELL,Blue,7/14/2020,North,864,700,164,Cash Less,216,pr23,7,2020,DELL Blue
YE,581,Female,Yemen,Ibb,Ash Sha'ir,ACER,Silver,4/26/2019,EAST,562,562,0,Cash,141,pr6,4,2019,ACER Silver
YE,582,Male,Yemen,Ibb,As Saddah,ASUS,Pink,10/27/2019,WEST,780,700,80,Cash Less,195,pr17,10,2019,ASUS Pink
YE,583,Male,Yemen,Ibb,Al Makhadir,MICROSOFT,Black,5/6/2019,South,719,600,119,Cash Less,180,pr32,5,2019,MICROSOFT Black
YE,584,Female,Yemen,Ibb,Hobeish,APPLE,Pink,6/14/2019,South,877,700,177,Cash Less,219,pr14,6,2019,APPLE Pink
YE,585,Male,Yemen,Ibb,Hazm Al Odayn,DELL,Pink,5/31/2020,South,670,670,0,Cash,168,pr24,5,2020,DELL Pink
YE,586,Male,Yemen,Ibb,Far' Al Odayn,HP,Red,2/7/2019,EAST,792,700,92,Cash Less,198,pr30,2,2019,HP Red
YE,587,Male,Yemen,Ibb,Al Odayn,SAMSUNG,Black,10/13/2019,EAST,685,685,0,Cash,171,pr39,10,2019,SAMSUNG Black
YE,588,Male,Yemen,Ibb,Jiblah,LENOVO,Black,12/26/2019,South,784,700,84,Cash Less,196,pr3,12,2019,LENOVO Black
YE,589,Male,Yemen,Ibb,Ba'dan,HP,Silver,4/30/2019,South,891,625,266,Cash Less,223,pr26,4,2019,HP Silver
YE,590,Female,Yemen,Ibb,As Sabrah,DELL,Silver,12/19/2019,North,797,700,97,Cash Less,199,pr25,12,2019,DELL Silver
YE,591,Female,Yemen,Ibb,As Saiyani,ACER,Blue,4/24/2019,EAST,816,700,116,Cash Less,204,pr8,4,2019,ACER Blue
YE,592,Male,Yemen,Ibb,Dhi As Sufal,ASUS,Black,8/25/2020,North,572,572,0,Cash,143,pr19,8,2020,ASUS Black
YE,593,Female,Yemen,Ibb,Mudhaykhirah,MICROSOFT,Silver,2/18/2019,WEST,733,600,133,Cash Less,183,pr35,2,2019,MICROSOFT Silver
YE,594,Male,Yemen,Ibb,Al Mashannah,APPLE,Pink,6/28/2020,EAST,785,700,85,Cash Less,196,pr14,6,2020,APPLE Pink
YE,595,Male,Yemen,Ibb,Adh Dhihar,DELL,Pink,10/7/2019,EAST,650,650,0,Cash,163,pr24,10,2019,DELL Pink
YE,596,Male,Yemen,Ibb,Ibb,HP,Blue,8/25/2019,North,813,700,113,Cash Less,203,pr28,8,2019,HP Blue
YE,597,Male,Yemen,Abyan,Al Mahfad,SAMSUNG,Pink,4/30/2019,North,803,700,103,Cash Less,201,pr37,4,2019,SAMSUNG Pink
YE,598,Male,Yemen,Abyan,Mudiyah,APPLE,Red,4/23/2019,WEST,577,577,0,Cash,144,pr11,4,2019,APPLE Red
YE,599,Female,Yemen,Abyan,Jayshan,DELL,Red,1/23/2019,South,823,700,123,Cash Less,206,pr21,1,2019,DELL Red
YE,600,Female,Yemen,Abyan,Lawdar,HP,Blue,11/8/2020,EAST,857,700,157,Cash Less,214,pr28,11,2020,HP Blue
YE,601,Male,Yemen,Abyan,Sibah,SAMSUNG,Blue,11/10/2020,North,731,600,131,Cash Less,183,pr38,11,2020,SAMSUNG Blue
YE,602,Female,Yemen,Abyan,Rassd,LENOVO,Black,12/19/2020,EAST,784,700,84,Cash Less,196,pr3,12,2020,LENOVO Black
YE,603,Female,Yemen,Abyan,Sarar,HP,Red,3/7/2020,South,737,600,137,Cash Less,184,pr30,3,2020,HP Red
YE,604,Male,Yemen,Abyan,Al Wadi',DELL,Blue,9/1/2020,WEST,565,565,0,Cash,141,pr23,9,2020,DELL Blue
YE,605,Female,Yemen,Abyan,Ahwar,ACER,Black,3/3/2019,North,714,600,114,Cash Less,179,pr7,3,2019,ACER Black
YE,606,Male,Yemen,Abyan,Zinjibar,ASUS,Pink,3/4/2019,EAST,748,700,48,Cash Less,187,pr17,3,2019,ASUS Pink
YE,607,Female,Yemen,Abyan,Khanfar,MICROSOFT,Red,7/25/2020,North,716,600,116,Cash Less,179,pr31,7,2020,MICROSOFT Red
YE,608,Female,Yemen,Sana'a City,Old City,APPLE,Pink,11/7/2020,South,892,700,192,Cash Less,223,pr14,11,2020,APPLE Pink
YE,609,Female,Yemen,Sana'a City,Shu'ub,DELL,Black,10/27/2020,South,879,700,179,Cash Less,220,pr22,10,2020,DELL Black
YE,610,Male,Yemen,Sana'a City,Azaal,LENOVO,Pink,6/26/2019,WEST,612,500,112,Cash Less,153,pr1,6,2019,LENOVO Pink
YE,611,Male,Yemen,Sana'a City,As Safiyah,HP,Blue,11/28/2019,South,896,500,396,Cash Less,224,pr28,11,2019,HP Blue
YE,612,Female,Yemen,Sana'a City,As Sab'in,DELL,Black,3/12/2020,WEST,591,500,91,Cash Less,148,pr22,3,2020,DELL Black
YE,613,Female,Yemen,Sana'a City,Al Wehdah,ACER,Red,2/29/2020,North,838,700,138,Cash Less,210,pr10,2,2020,ACER Red
YE,614,Female,Yemen,Sana'a City,At Tahrir,ASUS,Red,7/29/2019,WEST,647,647,0,Cash,162,pr20,7,2019,ASUS Red
YE,615,Female,Yemen,Sana'a City,Ma'in,MICROSOFT,Pink,2/27/2019,South,717,600,117,Cash Less,179,pr34,2,2019,MICROSOFT Pink
YE,616,Female,Yemen,Sana'a City,Ath Thawrah,APPLE,Red,7/2/2020,EAST,732,600,132,Cash Less,183,pr11,7,2020,APPLE Red
YE,617,Male,Yemen,Sana'a City,Bani Al Harith,DELL,Silver,11/14/2019,EAST,624,500,124,Cash Less,156,pr25,11,2019,DELL Silver
YE,618,Female,Yemen,Al Bayda,Nu'man,HP,Red,1/21/2019,South,749,700,49,Cash Less,187,pr30,1,2019,HP Red
YE,619,Female,Yemen,Al Bayda,Nati',SAMSUNG,Blue,7/19/2020,North,850,700,150,Cash Less,213,pr38,7,2020,SAMSUNG Blue
YE,620,Male,Yemen,Al Bayda,Maswarah,LENOVO,Black,5/23/2020,South,557,557,0,Cash,139,pr3,5,2020,LENOVO Black
YE,621,Female,Yemen,Al Bayda,As Sawma'ah,HP,Red,2/16/2020,EAST,665,665,0,Cash,166,pr30,2,2020,HP Red
YE,622,Female,Yemen,Al Bayda,Az Zahir,DELL,Red,12/14/2020,North,721,600,121,Cash Less,180,pr21,12,2020,DELL Red
YE,623,Male,Yemen,Al Bayda,Dhi Na'im,ACER,Pink,12/29/2020,EAST,810,700,110,Cash Less,203,pr9,12,2020,ACER Pink
YE,624,Male,Yemen,Al Bayda,At Taffah,LENOVO,Red,6/30/2019,South,563,563,0,Cash,141,pr4,6,2019,LENOVO Red
YE,625,Female,Yemen,Al Bayda,Mukayras,HP,Red,7/30/2019,WEST,563,563,0,Cash,141,pr30,7,2019,HP Red
YE,626,Female,Yemen,Al Bayda,Al Bayda City,DELL,Silver,8/26/2019,South,557,557,0,Cash,139,pr25,8,2019,DELL Silver
YE,627,Male,Yemen,Al Bayda,Al Bayda,ACER,Silver,3/28/2019,South,785,700,85,Cash Less,196,pr6,3,2019,ACER Silver
YE,628,Male,Yemen,Al Bayda,As Sawadiyah,ASUS,Silver,12/15/2020,WEST,770,700,70,Cash Less,193,pr16,12,2020,ASUS Silver
YE,629,Male,Yemen,Al Bayda,Radman,APPLE,Red,12/30/2019,South,719,600,119,Cash Less,180,pr11,12,2019,APPLE Red
YE,630,Male,Yemen,Al Bayda,Rada',DELL,Black,11/24/2019,East,513,513,0,Cash,128,pr22,11,2019,DELL Black
YE,631,Male,Yemen,Al Bayda,Al Quraishyah,LENOVO,Silver,2/12/2019,South,618,500,118,Cash Less,155,pr5,2,2019,LENOVO Silver
YE,632,Male,Yemen,Al Bayda,Wald Rabi',HP,Black,10/9/2020,West,733,600,133,Cash Less,183,pr29,10,2020,HP Black
YE,633,Male,Yemen,Al Bayda,Al Arsh,DELL,Black,10/29/2019,North,510,510,0,Cash,128,pr22,10,2019,DELL Black
YE,634,Female,Yemen,Al Bayda,Sabah,ACER,Red,5/24/2020,North,616,500,116,Cash Less,154,pr10,5,2020,ACER Red
YE,635,Female,Yemen,Al Bayda,Ar Ryashyyah,ASUS,Silver,7/27/2019,EAST,722,600,122,Cash Less,181,pr16,7,2019,ASUS Silver
YE,636,Male,Yemen,Al Bayda,Ash Sharyah,MICROSOFT,Blue,11/19/2020,EAST,683,683,0,Cash,171,pr33,11,2020,MICROSOFT Blue
YE,637,Female,Yemen,Al Bayda,Al Malajim,APPLE,Blue,10/31/2020,EAST,539,539,0,Cash,135,pr13,10,2020,APPLE Blue
YE,638,Male,Yemen,Ta'iz,Mawiyah,DELL,Silver,6/15/2020,EAST,671,671,0,Cash,168,pr25,6,2020,DELL Silver
YE,639,Male,Yemen,Ta'iz,Shar'ab As Salam,HP,Red,3/22/2019,North,777,700,77,Cash Less,194,pr30,3,2019,HP Red
YE,640,Male,Yemen,Ta'iz,Shar'ab Ar Rawnah,SAMSUNG,Pink,8/11/2020,North,827,700,127,Cash Less,207,pr37,8,2020,SAMSUNG Pink
YE,641,Male,Yemen,Ta'iz,Maqbanah,LENOVO,Pink,5/2/2020,EAST,689,600,89,Cash Less,172,pr1,5,2020,LENOVO Pink
YE,642,Male,Yemen,Ta'iz,Al Makha,HP,Silver,3/16/2019,North,662,662,0,Cash,166,pr26,3,2019,HP Silver
YE,643,Male,Yemen,Ta'iz,Dhubab,DELL,Blue,2/21/2019,North,727,600,127,Cash Less,182,pr23,2,2019,DELL Blue
YE,644,Female,Yemen,Ta'iz,Mawza',ACER,Pink,12/23/2019,EAST,763,700,63,Cash Less,191,pr9,12,2019,ACER Pink
YE,645,Male,Yemen,Ta'iz,Jabal Habashi,LENOVO,Black,3/13/2020,WEST,643,643,0,Cash,161,pr3,3,2020,LENOVO Black
YE,646,Male,Yemen,Ta'iz,Mashr'ah Wa Hadnan,HP,Silver,1/22/2020,EAST,696,600,96,Cash Less,174,pr26,1,2020,HP Silver
YE,647,Male,Yemen,Ta'iz,Sabir Al Mawadim,DELL,Blue,3/12/2019,South,888,700,188,Cash Less,222,pr23,3,2019,DELL Blue
YE,648,Female,Yemen,Ta'iz,Al Misrakh,ACER,Red,7/14/2020,South,882,700,182,Cash Less,221,pr10,7,2020,ACER Red
YE,649,Female,Yemen,Ta'iz,Dimnat Khadir,LENOVO,Red,12/19/2020,EAST,741,700,41,Cash Less,185,pr4,12,2020,LENOVO Red
YE,650,Male,Yemen,Ta'iz,As Silw,HP,Black,8/16/2020,EAST,523,523,0,Cash,131,pr29,8,2020,HP Black
YE,651,Female,Yemen,Ta'iz,Ash Shamayatayn,DELL,Blue,6/15/2020,North,822,700,122,Cash Less,206,pr23,6,2020,DELL Blue
YE,652,Female,Yemen,Ta'iz,Al Wazi'yah,ACER,Pink,2/17/2020,EAST,720,600,120,Cash Less,180,pr9,2,2020,ACER Pink
YE,653,Female,Yemen,Ta'iz,Hayfan,ASUS,Silver,3/29/2020,WEST,720,600,120,Cash Less,180,pr16,3,2020,ASUS Silver
YE,654,Female,Yemen,Ta'iz,Al Mudhaffar,MICROSOFT,Black,4/9/2020,South,544,544,0,Cash,136,pr32,4,2020,MICROSOFT Black
YE,655,Female,Yemen,Ta'iz,Al Qahirah,APPLE,Pink,3/6/2019,South,840,700,140,Cash Less,210,pr14,3,2019,APPLE Pink
